@relation rabc_sampled_features

@attribute dummy numeric
@attribute mono_feature1 numeric
@attribute mono_feature25 numeric
@attribute bi_feature678 numeric
@attribute bi_feature809 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
9,0,0.083333,0,0,0,0,0.680531,0.728165,0.845448,0
9,0,0.074074,0,0,0.009766,0,0.281989,0.290441,0.322358,0
9,0,0.021277,0,0,0.007143,0,0.348493,0.365908,0.417664,0
9,0.008172,0.043922,0,0,0.00818,0,0.412062,0.434078,0.494715,0
9,0,0.007009,0,0,0.003509,0,0.807786,0.865019,1.005927,0
9,0,0,0,0,0.023256,0,0.584811,0.615969,0.714923,0
9,0.002028,0.034483,0,0,0.020325,0,0.241228,0.244279,0.268890,0
9,0,0.070175,0,0,0.035398,0,0.333748,0.347533,0.398130,0
9,0.012563,0.066583,0,0,0.005031,0,0.535841,0.569074,0.659259,0
9,0,0.007276,0,0,0.001618,0,0.770719,0.825755,0.958214,0
9,0,0,0,0,0.027933,0,0.656919,0.694817,0.805000,0
9,0,0.125186,0,0,0.014925,0,0.363118,0.375697,0.426972,0
9,0,0.154412,0,0,0,0,0.359719,0.378879,0.435407,0
9,0,0.044248,0,0,0,0,0.534056,0.567410,0.654188,0
9,0.001966,0.010319,0,0,0.00295,0,0.774503,0.829578,0.964459,2
9,0,0.011299,0,0,0.022727,0,0.629104,0.665983,0.772802,0
9,0,0.186747,0,0,0.016097,0,0.303462,0.314702,0.357303,0
9,0,0.094488,0,0,0.007937,0,0.466162,0.494135,0.564850,0
9,0,0.081335,0,0,0.007307,0,0.564381,0.598542,0.693750,0
9,0.040695,0.005487,0,0,0.001372,0,0.275269,0.298639,0.337944,1
9,0.106742,0,0,0,0,0,0.031323,0.041009,0.030063,0
9,0.021452,0.009901,0,0,0,0,0.043657,0.057160,0.043164,0
9,0.175573,0.114504,0,0,0,0,0.092969,0.096309,0.100441,0
9,0.047927,0.047927,0,0.001297,0.003891,0,0.349306,0.371307,0.424280,1
9,0.016473,0.010659,0,0,0.002908,0,0.679412,0.728283,0.845452,2
9,0.030303,0.036364,0,0,0.006098,0,0.466914,0.497138,0.573420,0
9,0.005979,0.068759,0,0,0.022455,0,0.164816,0.170173,0.179502,0
9,0.08982,0.02994,0.006024,0,0,0,0.208668,0.220080,0.244201,1
9,0.057971,0.035427,0,0,0.001613,0,0.286574,0.308087,0.347374,0
9,0.029375,0.0075,0.000625,0,0.001251,0,0.616365,0.661044,0.766123,1
9,0,0,0,0,0.01676,0,0.616187,0.656478,0.758311,0
9,0.02268,0.028866,0,0,0.004132,0,0.133447,0.143147,0.145705,1
9,0,0.016667,0,0,0.033613,0,0.449821,0.471461,0.541016,0
9,0.003171,0.022828,0,0,0.008883,0,0.667227,0.711913,0.825197,0
9,0.003448,0,0,0,0.001151,0,0.762171,0.816885,0.949071,0
9,0.010526,0,0,0,0.010582,0,0.416563,0.438362,0.504753,0
9,0.003049,0.047256,0,0,0.015267,0,0.289687,0.298670,0.332842,0
9,0,0.018182,0,0,0.018349,0,0.344603,0.361330,0.409600,0
9,0,0.043732,0,0,0.00292,0,0.615785,0.656284,0.759277,0
9,0.03166,0.006178,0,0,0.001546,0,0.602453,0.645929,0.747408,0
9,0,0,0,0,0.006289,0,0.564836,0.600514,0.695859,0
9,0,0.076087,0,0,0.009074,0,0.284269,0.292014,0.327158,0
9,0,0,0,0,0.033613,0,0.361883,0.371977,0.425122,0
9,0.007207,0.064865,0,0,0.005415,0,0.424973,0.448031,0.513415,0
9,0.002375,0,0,0,0.001189,0,0.819490,0.878878,1.023004,0
9,0,0,0,0,0.031847,0,0.576740,0.609803,0.703946,0
9,0,0.069343,0,0,0.010969,0,0.273615,0.281831,0.314860,0
9,0,0.066667,0,0,0.008403,0,0.453593,0.476549,0.551024,2
9,0.001348,0.039084,0,0,0.00135,0,0.467181,0.498994,0.574552,0
9,0.000425,0.002124,0,0,0.003825,0,0.739825,0.791419,0.919215,1
9,0,0.041475,0,0,0.023148,0,0.545474,0.576086,0.669173,2
9,0.030176,0.06119,0,0,0.006711,0,0.364789,0.383002,0.437354,2
9,0,0,0,0,0.027523,0,0.239559,0.238475,0.267030,0
9,0,0.031204,0,0,0.008929,0,0.501621,0.530497,0.611583,0
9,0.044004,0.0044,0,0,0.001101,0,0.512461,0.549187,0.633241,0
9,0.074713,0,0,0,0.046243,0,0.387329,0.401021,0.459451,0
9,0.007564,0.033283,0,0,0.015152,0,0.320555,0.334025,0.375706,0
9,0.041667,0,0,0,0.010526,0,0.199621,0.203967,0.222028,0
9,0.004004,0.02002,0,0,0.003006,0,0.653892,0.698761,0.808961,0
9,0,0.008539,0,0,0.00095,0,0.821634,0.881031,1.024217,0
9,0,0,0,0,0.037037,0,0.603389,0.637758,0.739037,0
9,0,0.060345,0,0,0.010799,0,0.232327,0.233863,0.255892,0
9,0,0.058252,0,0,0.019608,0,0.225958,0.232274,0.256990,0
9,0.013464,0.020808,0,0,0.007353,0,0.501025,0.532201,0.613890,0
9,0.017189,0.002022,0,0,0.001012,0,0.715286,0.767016,0.890979,0
9,0.038835,0,0,0,0.009756,0,0.372234,0.395498,0.451949,0
9,0.013722,0.036021,0,0,0.024055,0,0.232979,0.233980,0.255415,0
9,0.038647,0.043478,0,0,0.009709,0,0.499336,0.532925,0.615296,2
9,0,0.021526,0,0,0.007843,0,0.408612,0.430364,0.490054,0
9,0,0.008364,0,0,0,0,0.829036,0.889260,1.033909,0
9,0,0.044872,0,0,0.032258,0,0.507117,0.536061,0.619574,0
9,0,0.073276,0,0,0.023758,0,0.272665,0.279967,0.307927,0
9,0,0.211765,0,0,0,0,0.110948,0.113400,0.117325,0
9,0,0.048059,0,0,0.007407,0,0.569618,0.607554,0.702649,0
9,0.007154,0.010334,0,0,0.001591,0,0.685012,0.734204,0.851270,0
9,0.017647,0,0,0,0.023669,0,0.494012,0.519743,0.600318,0
9,0,0.162222,0,0,0.03118,0,0.216383,0.214537,0.237695,0
9,0,0.010526,0,0,0,0,0.437918,0.461521,0.527365,0
9,0,0.027778,0,0,0.007952,0,0.547022,0.581413,0.669536,0
9,0,0.002853,0,0,0.002857,0,0.867110,0.929716,1.082441,0
9,0,0,0,0,0.019608,0,0.572175,0.604242,0.700229,0
9,0,0.057627,0,0,0.013582,0,0.308650,0.315965,0.354063,1
9,0,0.08,0,0,0,0,0.426397,0.450915,0.514670,2
9,0,0.058901,0,0,0.003932,0,0.565372,0.601573,0.693345,1
9,0.007042,0.001761,0,0,0.002643,0,0.644376,0.690251,0.801737,1
9,0.027933,0,0,0,0.033708,0,0.416774,0.435073,0.501872,0
9,0.023256,0.042283,0,0,0.004237,0,0.152025,0.162294,0.169146,0
9,0.04918,0.155738,0,0,0.016529,0,0.238927,0.249743,0.282750,0
9,0.00846,0.067682,0,0,0.001695,0,0.409543,0.440071,0.505351,0
9,0.002894,0.002894,0,0,0.001449,0,0.806513,0.865236,1.006107,0
9,0.011494,0.011494,0,0,0.034682,0,0.406305,0.424680,0.485637,0
9,0,0.085185,0,0,0.014842,0,0.223323,0.225498,0.245795,0
9,0,0.020833,0,0,0,0,0.526828,0.559565,0.645264,1
9,0,0.049858,0,0,0.007133,0,0.597775,0.635880,0.735745,2
9,0,0.003241,0,0,0,0,0.854182,0.915975,1.066118,1
9,0,0,0,0,0.025641,0,0.603876,0.638961,0.737745,0
9,0,0.078652,0,0,0.017685,0,0.297724,0.304392,0.339407,2
9,0,0,0,0,0.019608,0,0.385087,0.397675,0.453195,0
9,0.005222,0.049608,0,0,0.005229,0,0.571195,0.607813,0.703240,1
9,0,0.005833,0,0,0.00417,0,0.817990,0.875719,1.018968,2
9,0,0.022472,0,0,0.028249,0,0.621058,0.658307,0.761372,1
9,0,0.064401,0,0,0.012545,0,0.204662,0.206991,0.222837,1
9,0,0.127119,0,0,0.008547,0,0.376076,0.393082,0.454953,2
9,0,0.092883,0,0,0.001208,0,0.428246,0.453647,0.523005,1
9,0.020647,0.005506,0,0,0,0,0.647105,0.694061,0.804365,0
9,0,0.025641,0,0,0.012903,0,0.627415,0.665616,0.769367,0
9,0,0.13465,0,0,0.017986,0,0.310134,0.317544,0.357681,2
9,0.119658,0.119658,0,0,0,0,0.128661,0.132504,0.141527,0
9,0,0.021717,0,0,0.003106,0,0.594403,0.634522,0.733143,0
9,0.00309,0.004326,0,0,0.004329,0,0.764761,0.818942,0.952185,2
9,0,0.011173,0,0,0.016854,0,0.628302,0.665005,0.770578,0
9,0.021127,0.070423,0,0,0.010582,0,0.193201,0.199805,0.214187,0
9,0.018868,0.160377,0,0,0,0,0.339449,0.360532,0.406584,0
9,0,0.048889,0,0,0.002967,0,0.585010,0.622047,0.720060,0
9,0,0.007053,0,0,0,0,0.830641,0.890499,1.035801,0
9,0,0.061644,0,0,0.034483,0,0.562813,0.593066,0.685945,0
9,0,0.093306,0,0,0.028455,0,0.224060,0.225509,0.246165,0
9,0,0.056075,0,0,0.028302,0,0.224577,0.227980,0.254138,0
9,0,0.029032,0,0,0.011309,0,0.548804,0.581199,0.670234,0
9,0,0.005549,0,0,0.003333,0,0.749279,0.801823,0.931125,0
9,0.016129,0,0,0,0.043243,0,0.447621,0.469783,0.542108,0
9,0,0.039648,0,0,0.02649,0,0.219578,0.221082,0.242726,0
9,0,0.21875,0,0,0,0,0.472657,0.502895,0.579573,1
9,0,0.049952,0,0,0,0,0.638396,0.681507,0.790510,0
9,0,0.005435,0,0,0,0,0.823503,0.883043,1.027077,0
9,0,0.051429,0,0,0.028736,0,0.629435,0.667326,0.774997,0
9,0,0.137931,0,0,0.021818,0,0.285495,0.290500,0.324943,0
9,0,0.024,0,0,0.008065,0,0.301953,0.322660,0.362976,1
9,0,0.104396,0,0,0.00367,0,0.436769,0.460740,0.532072,0
9,0.012012,0.005255,0,0.000751,0.001503,0,0.642027,0.687931,0.797277,1
9,0.009569,0.028708,0,0,0.019231,0,0.381195,0.400744,0.459570,0
9,0,0.171642,0,0,0.022556,0,0.269924,0.278085,0.310999,0
9,0.007874,0,0,0,0.007937,0,0.046166,0.045936,0.037928,1
9,0.038321,0.012774,0,0,0.003656,0,0.261994,0.281265,0.313556,0
9,0.04497,0.004573,0,0,0.000763,0,0.478627,0.513948,0.593374,0
9,0.006329,0.006329,0,0,0.012739,0,0.391632,0.416605,0.476109,0
9,0,0.044776,0,0,0.026168,0,0.288739,0.295233,0.329384,0
9,0,0.015267,0,0,0.023077,0,0.518598,0.546955,0.631890,0
9,0,0.042936,0,0,0.009709,0,0.583143,0.619324,0.716708,0
9,0.003182,0.005569,0,0,0.003185,0,0.742132,0.793541,0.922293,0
9,0,0.012195,0,0,0.01227,0,0.612864,0.647468,0.749625,0
9,0.00708,0.086726,0,0,0.019504,0,0.233642,0.237954,0.261366,0
9,0,0.027027,0,0,0.018182,0,0.420078,0.437186,0.502237,1
9,0,0.032755,0,0,0.005792,0,0.371244,0.390597,0.441647,0
9,0.002796,0.00932,0,0.000933,0.003731,0,0.771608,0.825956,0.960578,0
9,0,0,0,0,0.020134,0,0.524782,0.551789,0.636724,0
9,0.001957,0.048924,0,0,0.017647,0,0.266197,0.271907,0.304295,0
9,0,0.076923,0,0,0.015504,0,0.360094,0.379397,0.433093,0
9,0,0.108772,0,0,0.010545,0,0.468217,0.493713,0.569824,0
9,0.002913,0.009709,0,0,0.002915,0,0.800404,0.857169,0.996819,0
9,0,0.038043,0,0,0.027322,0,0.611699,0.647530,0.751017,0
9,0,0.171429,0,0,0.013554,0,0.284245,0.294555,0.329592,0
9,0,0,0,0,0,0,0.358680,0.375842,0.423490,0
9,0,0.09403,0,0,0.00299,0,0.512024,0.544286,0.628217,1
9,0.012163,0.004231,0,0,0.004233,0,0.713592,0.764635,0.888670,2
9,0,0.036842,0,0,0.005291,0,0.549136,0.582267,0.671226,0
9,0,0.149912,0,0,0.022968,0,0.278819,0.286226,0.320972,1
9,0,0,0,0,0.012821,0,0.486627,0.513532,0.591797,0
9,0.004167,0.120833,0,0,0,0,0.418758,0.441273,0.507965,0
9,0.014039,0.00432,0,0,0.001081,0,0.616294,0.659312,0.763925,0
9,0,0.064516,0,0,0.019481,0,0.562851,0.595088,0.689738,0
9,0.007547,0.090566,0,0,0.015123,0,0.176409,0.182154,0.193552,0
9,0,0,0,0,0.03125,0,0.543724,0.573085,0.661247,1
9,0,0.111702,0,0,0.003552,0,0.429407,0.451396,0.521782,0
9,0.000997,0.010967,0,0,0.003992,0,0.769662,0.824247,0.956928,0
9,0,0.020305,0,0,0.02551,0,0.618448,0.653308,0.757328,0
9,0,0.18138,0,0,0.014469,0,0.267256,0.276343,0.309748,0
9,0,0.008547,0,0,0.017241,0,0.244343,0.252378,0.281931,0
9,0.004794,0.078619,0,0,0.004798,0,0.398202,0.421603,0.483938,0
9,0.017062,0.011374,0,0,0.001898,0,0.628069,0.672765,0.780020,0
9,0,0.00463,0,0,0.046512,0,0.566020,0.596047,0.690557,0
9,0.010033,0.128763,0,0,0.01005,0,0.234934,0.245742,0.270087,0
9,0.035928,0.005988,0,0,0.006024,0,0.326461,0.345969,0.393290,1
9,0.046398,0.021978,0,0,0.003667,0,0.203987,0.220950,0.243697,0
9,0.033708,0.003745,0,0,0.00375,0,0.447211,0.479129,0.551767,0
9,0.091892,0.005405,0,0,0.021739,0,0.360782,0.381425,0.436042,0
9,0,0.101289,0,0,0.01107,0,0.216853,0.220454,0.240062,0
9,0,0.025,0,0,0.02521,0,0.374384,0.391241,0.446296,0
9,0.017493,0.049563,0,0,0.00292,0,0.450660,0.479503,0.551424,0
9,0.01056,0,0,0,0.003171,0,0.750906,0.804184,0.935545,0
9,0,0.005525,0,0,0.033333,0,0.597100,0.630684,0.731438,0
9,0,0.101868,0,0,0.015306,0,0.318558,0.331043,0.372716,0
9,0,0.068966,0,0,0.017391,0,0.338995,0.352874,0.400672,0
9,0.007491,0.129213,0,0,0.005629,0,0.445410,0.470059,0.542838,0
9,0,0.004594,0,0,0.006897,0,0.771890,0.825416,0.959575,1
9,0,0.033149,0,0,0.016667,0,0.609670,0.645813,0.749818,0
9,0,0.155738,0,0,0.004926,0,0.326494,0.340368,0.383764,0
9,0,0,0,0,0.024194,0,0.452392,0.468328,0.535538,0
9,0,0.046434,0,0,0.004983,0,0.537198,0.568872,0.657264,0
9,0.001167,0.002334,0,0,0.007009,0,0.749210,0.801247,0.931108,0
9,0,0.005587,0,0,0.02809,0,0.573591,0.603355,0.699149,0
9,0,0.057301,0,0,0.024074,0,0.217090,0.219716,0.238660,0
9,0,0.06,0,0,0.020202,0,0.326001,0.337396,0.383080,0
9,0,0.051178,0,0,0.006065,0,0.666925,0.710989,0.825421,2
9,0,0.005641,0,0,0.003226,0,0.793211,0.849013,0.987194,1
9,0,0,0,0,0.029557,0,0.623837,0.659303,0.764608,0
9,0,0.134165,0,0,0.023438,0,0.289446,0.302312,0.336572,0
9,0.017391,0.026087,0,0,0.026316,0,0.148488,0.147071,0.158576,0
9,0.003883,0.149515,0,0,0.007782,0,0.387090,0.406214,0.468338,0
9,0.016018,0.016018,0,0,0.003817,0,0.763004,0.817214,0.949986,0
9,0,0.010929,0,0,0.021978,0,0.607168,0.641357,0.743174,0
9,0,0.1171,0,0,0.029795,0,0.222766,0.226345,0.246829,0
9,0,0.105882,0,0,0.02381,0,0.234590,0.234997,0.264395,1
9,0.007987,0.111821,0,0,0.0064,0,0.382474,0.403908,0.463840,0
9,0,0.00365,0,0,0.01218,0,0.736783,0.786264,0.913400,0
9,0,0.011299,0,0,0,0,0.598923,0.634576,0.734674,0
9,0,0.123478,0,0,0.013937,0,0.312941,0.326117,0.365723,1
9,0.057143,0,0,0,0.009615,0,0.217931,0.229368,0.252105,0
9,0.01721,0.039855,0,0,0.00816,0,0.594352,0.633416,0.732177,0
9,0.013158,0.003947,0,0.001317,0.003292,0,0.637282,0.682792,0.792148,1
9,0,0.00625,0,0,0.025157,0,0.585647,0.619186,0.716873,0
9,0.003866,0.060567,0,0,0.009032,0,0.252967,0.264575,0.293437,1
9,0.028037,0,0,0,0.037736,0,0.309455,0.315559,0.358599,0
9,0.013769,0.010327,0,0,0.008621,0,0.443242,0.468316,0.537437,0
9,0.001431,0,0,0,0.001433,0,0.810351,0.868610,1.010765,0
9,0,0,0,0,0.035088,0,0.612875,0.646547,0.749995,0
9,0,0.026549,0,0,0.014184,0,0.298755,0.309122,0.344959,0
9,0.078261,0.017391,0,0,0.008772,0,0.185374,0.193685,0.209886,0
9,0.024862,0.012431,0,0,0.002766,0,0.254566,0.272178,0.306042,0
9,0.037893,0.012939,0,0,0.0037,0,0.590207,0.631581,0.732049,1
9,0,0.018868,0,0,0.037975,0,0.499074,0.523507,0.604222,0
9,0.009728,0.083658,0,0,0.017544,0,0.159605,0.165405,0.173843,0
9,0,0.07377,0,0,0.041322,0,0.427594,0.443650,0.510052,0
9,0,0.095794,0,0,0.007018,0,0.604193,0.643303,0.746075,0
9,0.021292,0.003549,0,0,0.004261,0,0.660457,0.708134,0.821826,0
9,0.005291,0,0,0,0.037234,0,0.495198,0.520000,0.600411,0
9,0,0.105181,0,0,0.014151,0,0.257945,0.265937,0.290555,0
9,0,0.048077,0,0,0.019417,0,0.312992,0.320441,0.362038,0
9,0,0.07486,0,0,0.005593,0,0.577338,0.616433,0.713382,0
9,0,0.008724,0,0,0.002183,0,0.782760,0.838435,0.974498,0
9,0,0,0,0,0.012346,0,0.529501,0.559784,0.646377,0
9,0.028571,0.078571,0,0,0.019678,0,0.192530,0.198112,0.211528,0
9,0,0.048951,0,0,0.021127,0,0.443651,0.464315,0.532328,0
9,0.005882,0.086765,0,0,0.002946,0,0.457439,0.484330,0.558170,0
9,0,0.006706,0,0,0.005034,0,0.793356,0.848435,0.986782,0
9,0,0.012121,0,0,0.02439,0,0.564713,0.595407,0.690945,0
9,0,0.071429,0,0,0.007949,0,0.298496,0.309951,0.343778,0
9,0.009804,0.039216,0,0,0,0,0.103261,0.107125,0.109156,0
9,0.003704,0.087037,0,0,0.009276,0,0.359102,0.377613,0.430834,0
9,0,0.00651,0,0,0.007823,0,0.762986,0.814742,0.946670,0
9,0,0.050633,0,0,0.038217,0,0.544383,0.570759,0.661882,0
9,0.0217,0.084991,0,0,0.012681,0,0.138605,0.140736,0.146322,1
9,0,0.06422,0,0,0.018519,0,0.373372,0.386657,0.440692,0
9,0,0.127042,0,0,0.005455,0,0.488184,0.516937,0.597356,0
9,0,0.009206,0,0,0.004608,0,0.801619,0.857828,0.998044,1
9,0,0.024096,0,0,0.006061,0,0.614721,0.651157,0.752841,0
9,0,0.108317,0,0,0.011628,0,0.245424,0.251542,0.277930,0
9,0,0,0,0,0.032967,0,0.302729,0.300376,0.340117,0
9,0.016447,0.095395,0,0,0.004942,0,0.465448,0.492205,0.568353,0
9,0.007067,0.005889,0,0,0.004717,0,0.744283,0.797631,0.927744,0
9,0,0.005814,0,0,0.017544,0,0.437287,0.463595,0.532634,0
9,0.012968,0.100865,0,0,0.012987,0,0.222346,0.232086,0.255529,0
9,0,0.010204,0,0,0.020619,0,0.142399,0.140551,0.149633,0
9,0.00235,0.052879,0,0,0.005882,0,0.583375,0.620382,0.718254,0
9,0,0.00129,0,0,0.002584,0,0.762500,0.816694,0.949390,0
9,0.039773,0,0,0,0.022857,0,0.368159,0.387021,0.445489,0
9,0.010081,0.032258,0,0,0.022222,0,0.233950,0.241547,0.266515,0
9,0,0.043796,0,0,0.014706,0,0.468095,0.493415,0.565571,1
9,0,0.030318,0,0,0.005382,0,0.739753,0.790237,0.918823,2
9,0,0.007746,0,0,0.002326,0,0.808283,0.865202,1.006506,2
9,0,0.006098,0,0,0.04908,0,0.518837,0.543128,0.626154,0
9,0,0.128205,0,0,0.020183,0,0.283203,0.292523,0.327561,2
9,0,0,0,0,0.056075,0,0.370645,0.375977,0.431213,0
9,0,0.050696,0,0,0.00597,0,0.603386,0.643112,0.745238,0
9,0.004651,0.002326,0,0,0.006206,0,0.745362,0.797476,0.927144,0
9,0,0.00625,0,0,0.018868,0,0.591059,0.623201,0.720137,0
9,0,0.149079,0,0,0.015101,0,0.249255,0.256807,0.283620,0
9,0,0,0,0,0.048544,0,0.433665,0.447246,0.516443,0
9,0,0.063704,0,0,0.005935,0,0.523827,0.555882,0.640053,0
9,0,0.009607,0,0,0.002622,0,0.738291,0.790488,0.917777,0
9,0,0.012195,0,0,0.02454,0,0.615969,0.649893,0.751429,0
9,0,0.135747,0,0,0.020408,0,0.222872,0.226108,0.247764,0
9,0,0.016949,0,0,0.008547,0,0.380928,0.397340,0.451978,0
9,0.005731,0.070201,0,0,0.007174,0,0.430257,0.455228,0.523289,0
9,0.02607,0.002674,0,0,0.002676,0,0.757229,0.811633,0.944003,1
9,0.040541,0.013514,0,0,0.020408,0,0.239868,0.251947,0.284537,0
9,0,0.105448,0,0,0.017606,0,0.262777,0.271111,0.300787,0
9,0.009174,0,0,0,0,0,0.041150,0.053621,0.040574,0
9,0.015203,0,0,0,0,0,0.036702,0.048620,0.035687,0
9,0.056202,0,0,0,0,0,0.020261,0.026190,0.017526,0
9,0.024845,0,0,0,0,0,0.031244,0.039966,0.030062,0
9,0,0.077176,0,0,0.021382,0,0.258186,0.262918,0.291226,0
9,0.06,0,0,0,0.030303,0,0.079758,0.073357,0.071164,0
9,0,0.056497,0,0,0.020755,0,0.425625,0.445905,0.510856,0
9,0,0,0,0,0,0,0.791811,0.848531,0.987676,0
9,0.028736,0,0,0,0.028902,0,0.444784,0.466637,0.536428,0
9,0.004702,0.018809,0,0,0.012559,0.00157,0.253958,0.267631,0.292516,1
9,0.016529,0,0,0,0,0,0.163993,0.171798,0.187998,0
9,0.040706,0.02578,0.001359,0,0.006793,0,0.266817,0.283108,0.319124,1
9,0.015512,0.002068,0,0,0,0,0.700364,0.751447,0.871927,0
9,0,0,0,0,0.026316,0,0.580328,0.610971,0.707566,0
9,0.026534,0.012438,0,0,0.009129,0,0.552573,0.588319,0.677888,0
9,0,0.012821,0,0,0.025974,0,0.178937,0.175293,0.189368,0
9,0,0.04491,0,0,0.008991,0,0.546553,0.580709,0.669310,0
9,0.035813,0.00551,0,0,0.001838,0.000919,0.644566,0.690958,0.801527,1
9,0,0,0,0,0.041958,0,0.471957,0.491167,0.566552,0
9,0,0.069672,0,0,0.01848,0,0.228287,0.229348,0.251042,0
9,0,0.04,0,0,0.020202,0,0.359176,0.373002,0.427161,0
9,0,0.06308,0,0,0.01487,0,0.388735,0.407131,0.467442,0
9,0.008043,0.004021,0,0,0.006711,0,0.749153,0.801848,0.931638,0
9,0,0,0,0,0.031056,0,0.561494,0.590558,0.683830,0
9,0,0.045977,0,0,0.023033,0,0.267990,0.273907,0.301246,0
9,0,0.070922,0,0,0.007143,0,0.421829,0.447060,0.509489,1
9,0.003831,0.066411,0,0,0.002558,0,0.536313,0.568684,0.658569,2
9,0.00252,0.006931,0,0,0.001261,0,0.793268,0.849670,0.988380,2
9,0,0.031579,0,0,0.010582,0,0.313001,0.336769,0.381796,0
9,0,0.041237,0,0,0.013769,0,0.276751,0.291476,0.325884,2
