@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.228,0.736,0.036,0.149,0.379,1
0.85,0.113,0.036,0.389,0.416,0
0.646,0.16,0.194,0.566,0.269,0
0.053,0.214,0.733,0.479,0.156,1
0.551,0.325,0.124,0.345,0.298,0
0.335,0.319,0.346,0.152,0.394,0
0.453,0.191,0.356,0.357,0.449,0
0.52,0.445,0.035,0.493,0.262,0
0.042,0.293,0.665,0.345,0.071,0
0.424,0.436,0.14,0.297,0.305,0
0.668,0.134,0.198,0.124,0.297,0
0.475,0.235,0.29,0.217,0.151,0
0.694,0.202,0.105,0.467,0.345,0
0.131,0.661,0.208,0.283,0.567,0
0.136,0.065,0.799,0.328,0.409,0
0.608,0.099,0.293,0.139,0.307,0
0.588,0.031,0.381,0.283,0.477,0
0.718,0.22,0.062,0.442,0.451,0
0.528,0.267,0.205,0.593,0.262,0
0.305,0.46,0.236,0.282,0.23,0
0.2,0.766,0.034,0.144,0.338,0
0.801,0.124,0.075,0.294,0.424,0
0.522,0.23,0.248,0.557,0.129,0
0.549,0.358,0.093,0.501,0.098,0
0.586,0.384,0.03,0.257,0.361,0
0.033,0.179,0.788,0.147,0.314,2
0.855,0.063,0.082,0.294,0.406,0
0.455,0.427,0.118,0.662,0.043,0
0.324,0.622,0.054,0.407,0.189,0
0.176,0.236,0.588,0.327,0.188,0
0.023,0.629,0.348,0.188,0.625,1
0.227,0.017,0.755,0.149,0.652,0
0.271,0.637,0.092,0.219,0.716,0
0.438,0.366,0.196,0.112,0.05,0
0.124,0.821,0.055,0.198,0.772,1
0.023,0.766,0.21,0.155,0.348,2
0.323,0.461,0.217,0.246,0.357,0
0.286,0.524,0.19,0.57,0.327,0
0.164,0.585,0.251,0.054,0.797,1
0.063,0.933,0.004,0.233,0.427,0
0.077,0.784,0.139,0.131,0.419,1
0.754,0.086,0.16,0.24,0.485,0
0.433,0.521,0.046,0.293,0.597,1
0.387,0.315,0.298,0.426,0.405,0
0.031,0.161,0.809,0.22,0.341,0
0.327,0.66,0.012,0.135,0.368,0
0.479,0.036,0.485,0.228,0.597,0
0.403,0.406,0.191,0.425,0.426,0
0.372,0.578,0.05,0.353,0.51,0
0.509,0.371,0.12,0.238,0.3,0
0.143,0.797,0.06,0.148,0.39,0
0.647,0.073,0.28,0.198,0.55,0
0.647,0.235,0.118,0.467,0.338,0
0.436,0.517,0.047,0.419,0.457,0
0.743,0.1,0.156,0.35,0.313,0
0.38,0.202,0.418,0.12,0.318,0
0.709,0.098,0.193,0.337,0.439,0
0.696,0.222,0.082,0.465,0.363,0
0.328,0.44,0.232,0.376,0.297,2
0.193,0.726,0.08,0.273,0.427,0
0.012,0.794,0.194,0.157,0.391,1
0.105,0.063,0.832,0.382,0.32,2
0.01,0.077,0.913,0.329,0.313,2
0.523,0.416,0.062,0.409,0.502,0
0.575,0.162,0.263,0.291,0.43,0
0.183,0.806,0.012,0.151,0.441,0
0.93,0.022,0.048,0.353,0.367,0
0.312,0.505,0.183,0.369,0.47,0
0.315,0.607,0.077,0.232,0.629,0
0.225,0.511,0.264,0.192,0.367,0
0.27,0.625,0.105,0.125,0.287,0
0.818,0.121,0.062,0.36,0.408,0
0.783,0.145,0.072,0.449,0.417,0
0.191,0.748,0.061,0.511,0.373,0
0.593,0.198,0.208,0.242,0.452,0
0.672,0.296,0.032,0.131,0.354,0
0.274,0.167,0.559,0.205,0.57,0
0.521,0.21,0.269,0.459,0.418,0
0.044,0.355,0.602,0.245,0.273,2
0.795,0.172,0.033,0.28,0.536,0
0.17,0.827,0.003,0.12,0.281,0
0.478,0.04,0.482,0.455,0.304,0
0.449,0.286,0.266,0.565,0.295,0
0.678,0.29,0.032,0.725,0.045,0
0.389,0.577,0.034,0.288,0.307,0
0.148,0.827,0.026,0.162,0.376,0
0.887,0.021,0.093,0.284,0.485,0
0.812,0.09,0.097,0.747,0.083,0
0.129,0.74,0.132,0.211,0.601,0
0.573,0.247,0.18,0.266,0.418,0
0.579,0.185,0.237,0.116,0.274,0
0.737,0.051,0.212,0.264,0.499,0
0.605,0.222,0.173,0.442,0.389,1
0.319,0.562,0.119,0.356,0.275,2
0.442,0.447,0.11,0.284,0.271,1
0.294,0.539,0.167,0.167,0.456,1
0.916,0.046,0.038,0.351,0.444,0
0.091,0.903,0.006,0.332,0.532,0
0.129,0.804,0.066,0.49,0.066,0
0.066,0.666,0.267,0.333,0.312,0
0.595,0.403,0.002,0.126,0.315,0
0.839,0.111,0.05,0.415,0.415,0
0.65,0.245,0.105,0.552,0.299,0
0.124,0.444,0.432,0.22,0.483,1
0.472,0.263,0.266,0.276,0.282,2
0.308,0.672,0.02,0.11,0.281,1
0.866,0.037,0.097,0.293,0.458,0
0.586,0.235,0.179,0.529,0.292,2
0.363,0.596,0.041,0.303,0.561,0
0.294,0.456,0.25,0.266,0.29,1
0.099,0.783,0.118,0.138,0.304,2
0.348,0.053,0.598,0.349,0.348,1
0.599,0.369,0.032,0.481,0.397,1
0.302,0.205,0.493,0.509,0.13,2
0.374,0.475,0.151,0.381,0.224,1
0.079,0.89,0.031,0.144,0.388,0
0.862,0.134,0.004,0.265,0.363,0
0.473,0.272,0.255,0.619,0.118,2
0.231,0.706,0.063,0.225,0.096,0
0.189,0.354,0.457,0.219,0.419,0
0.04,0.016,0.943,0.15,0.348,2
0.826,0.048,0.126,0.261,0.424,0
0.302,0.638,0.06,0.454,0.364,0
0.366,0.61,0.024,0.458,0.083,0
0.545,0.356,0.099,0.257,0.3,0
0.314,0.612,0.074,0.119,0.285,0
0.725,0.099,0.176,0.464,0.226,0
0.733,0.11,0.157,0.653,0.229,0
0.115,0.781,0.104,0.57,0.331,0
0.65,0.306,0.044,0.287,0.404,0
0.31,0.544,0.146,0.156,0.366,0
0.746,0.021,0.233,0.416,0.399,0
0.636,0.294,0.07,0.516,0.391,0
0.309,0.468,0.223,0.513,0.034,1
0.134,0.083,0.783,0.218,0.263,0
0.104,0.781,0.115,0.12,0.298,0
0.753,0.06,0.187,0.388,0.231,0
0.499,0.2,0.301,0.656,0.114,0
0.203,0.642,0.154,0.303,0.566,1
0.664,0.137,0.199,0.409,0.179,0
0.219,0.652,0.129,0.171,0.72,1
0.509,0.073,0.417,0.366,0.444,0
0.937,0.052,0.01,0.695,0.06,0
0.127,0.641,0.232,0.261,0.688,1
0.332,0.617,0.051,0.219,0.596,0
0.104,0.829,0.068,0.155,0.467,0
0.745,0.074,0.18,0.264,0.573,0
0.738,0.21,0.052,0.504,0.374,0
0.12,0.657,0.223,0.334,0.442,0
0.579,0.127,0.294,0.289,0.318,0
0.165,0.722,0.113,0.153,0.362,0
0.759,0.048,0.193,0.243,0.441,0
0.503,0.364,0.133,0.569,0.269,0
0.235,0.607,0.158,0.36,0.455,1
0.769,0.205,0.026,0.305,0.51,0
0.312,0.442,0.246,0.185,0.697,0
0.881,0.07,0.049,0.277,0.518,0
0.526,0.281,0.193,0.455,0.412,0
0.308,0.405,0.288,0.567,0.153,0
0.583,0.024,0.393,0.432,0.132,0
0.225,0.602,0.173,0.158,0.354,0
0.501,0.053,0.447,0.324,0.405,0
0.391,0.576,0.033,0.489,0.25,0
0.445,0.406,0.149,0.189,0.69,0
0.433,0.283,0.285,0.345,0.182,1
0.072,0.659,0.269,0.152,0.364,2
0.416,0.249,0.335,0.268,0.378,0
0.534,0.381,0.085,0.675,0.092,1
0.279,0.403,0.318,0.24,0.572,0
0.805,0.089,0.106,0.404,0.148,0
0.519,0.448,0.033,0.162,0.446,0
0.519,0.182,0.299,0.387,0.227,0
0.186,0.792,0.022,0.568,0.284,0
0.148,0.448,0.403,0.343,0.451,1
0.792,0.056,0.152,0.422,0.163,0
0.227,0.7,0.073,0.154,0.319,0
0.725,0.048,0.227,0.331,0.365,0
0.31,0.619,0.071,0.674,0.052,0
0.561,0.367,0.072,0.339,0.567,0
0.062,0.563,0.375,0.386,0.275,0
0.241,0.696,0.062,0.166,0.389,0
0.392,0.02,0.588,0.43,0.368,0
0.223,0.717,0.06,0.577,0.152,0
0.178,0.695,0.127,0.209,0.589,1
0.041,0.925,0.034,0.242,0.567,0
0.356,0.572,0.072,0.181,0.531,0
0.723,0.107,0.17,0.231,0.391,0
0.693,0.097,0.21,0.567,0.254,0
0.493,0.389,0.118,0.416,0.435,0
0.498,0.343,0.159,0.278,0.345,0
0.361,0.601,0.038,0.136,0.355,0
0.707,0.079,0.215,0.352,0.406,0
0.375,0.482,0.143,0.551,0.208,0
0.311,0.622,0.067,0.487,0.316,0
0.644,0.158,0.198,0.42,0.109,0
0.284,0.613,0.103,0.163,0.352,1
0.479,0.029,0.492,0.304,0.332,0
0.36,0.611,0.029,0.557,0.09,0
0.254,0.508,0.238,0.321,0.516,0
0.743,0.077,0.181,0.286,0.341,0
0.606,0.365,0.029,0.166,0.379,0
0.769,0.053,0.178,0.328,0.437,0
0.562,0.355,0.083,0.547,0.351,0
0.523,0.349,0.129,0.489,0.344,0
0.027,0.106,0.866,0.236,0.234,2
0.414,0.498,0.088,0.142,0.326,1
0.708,0.099,0.193,0.311,0.432,0
0.195,0.786,0.019,0.654,0.12,0
0.441,0.386,0.173,0.47,0.435,0
0.546,0.179,0.274,0.51,0.085,0
0.132,0.814,0.054,0.135,0.256,0
0.631,0.088,0.281,0.295,0.423,0
0.556,0.423,0.021,0.696,0.169,0
0.58,0.403,0.017,0.648,0.203,1
0.465,0.361,0.174,0.445,0.162,0
0.713,0.24,0.047,0.196,0.385,0
0.653,0.312,0.035,0.19,0.474,0
0.488,0.474,0.039,0.579,0.148,1
0.386,0.581,0.033,0.21,0.61,0
0.095,0.369,0.536,0.236,0.281,0
0.062,0.812,0.126,0.118,0.857,1
0.83,0.121,0.049,0.309,0.442,0
0.147,0.729,0.124,0.425,0.413,1
0.654,0.335,0.011,0.413,0.431,0
0.762,0.121,0.117,0.237,0.539,0
0.633,0.349,0.018,0.125,0.33,0
0.634,0.037,0.329,0.346,0.414,0
0.477,0.417,0.106,0.357,0.517,0
0.191,0.76,0.049,0.231,0.517,0
0.143,0.833,0.024,0.224,0.628,0
0.132,0.819,0.049,0.157,0.347,1
0.92,0.039,0.041,0.439,0.371,0
0.251,0.724,0.025,0.569,0.301,0
0.44,0.3,0.26,0.578,0.233,0
0.247,0.09,0.663,0.311,0.137,0
0.226,0.558,0.216,0.154,0.385,0
0.179,0.071,0.751,0.386,0.426,0
0.427,0.554,0.019,0.579,0.219,0
0.527,0.363,0.11,0.456,0.397,0
0.139,0.602,0.259,0.302,0.204,0
0.472,0.486,0.042,0.143,0.321,0
0.845,0.046,0.108,0.232,0.553,0
0.526,0.397,0.077,0.521,0.293,0
0.246,0.526,0.228,0.426,0.344,0
0.509,0.175,0.316,0.353,0.218,0
0.465,0.44,0.095,0.15,0.322,0
0.728,0.038,0.234,0.323,0.43,0
0.205,0.754,0.041,0.442,0.357,0
0.368,0.581,0.051,0.306,0.605,0
0.755,0.143,0.102,0.454,0.252,0
0.547,0.433,0.021,0.171,0.351,0
0.633,0.071,0.297,0.477,0.266,0
0.276,0.709,0.015,0.524,0.314,1
0.4,0.541,0.059,0.472,0.319,0
0.617,0.185,0.198,0.413,0.111,0
0.545,0.413,0.042,0.147,0.303,1
0.782,0.15,0.068,0.231,0.391,0
0.521,0.447,0.032,0.574,0.218,0
0.464,0.323,0.213,0.436,0.459,0
0.69,0.177,0.133,0.339,0.168,0
0.76,0.181,0.059,0.153,0.345,0
0.611,0.111,0.278,0.292,0.539,0
0.087,0.868,0.046,0.547,0.235,0
0.34,0.625,0.035,0.4,0.531,0
0.458,0.332,0.21,0.274,0.275,0
0.799,0.177,0.025,0.146,0.374,0
0.715,0.05,0.234,0.279,0.504,0
0.452,0.467,0.081,0.439,0.443,0
0.039,0.797,0.164,0.365,0.374,1
0.005,0.076,0.919,0.185,0.264,2
0.174,0.366,0.461,0.135,0.303,2
0.757,0.081,0.161,0.464,0.36,0
0.514,0.372,0.113,0.637,0.137,2
0.423,0.387,0.19,0.554,0.333,0
0.177,0.467,0.356,0.267,0.276,0
0.404,0.482,0.115,0.159,0.371,0
0.805,0.069,0.126,0.271,0.465,0
0.343,0.615,0.042,0.655,0.102,0
0.471,0.383,0.146,0.487,0.373,0
0.551,0.329,0.121,0.322,0.273,0
0.51,0.419,0.071,0.16,0.356,0
0.807,0.088,0.105,0.31,0.405,0
0.707,0.167,0.125,0.681,0.132,0
0.212,0.698,0.09,0.276,0.566,0
0.574,0.214,0.213,0.371,0.285,0
0.158,0.617,0.225,0.114,0.284,1
0.75,0.057,0.193,0.325,0.502,0
0.483,0.47,0.047,0.599,0.209,0
0.174,0.651,0.175,0.199,0.754,0
0.253,0.733,0.014,0.198,0.751,0
0.245,0.739,0.016,0.18,0.725,0
0.862,0.114,0.024,0.194,0.746,0
0.439,0.214,0.346,0.565,0.294,0
0.246,0.673,0.082,0.383,0.48,0
0.718,0.224,0.058,0.447,0.322,0
0.626,0.315,0.06,0.128,0.351,0
0.809,0.021,0.17,0.313,0.461,0
0.132,0.847,0.021,0.294,0.624,1
0.285,0.636,0.079,0.19,0.731,0
0.439,0.455,0.106,0.194,0.624,1
0.359,0.59,0.051,0.134,0.373,0
0.822,0.032,0.146,0.303,0.465,0
0.013,0.161,0.825,0.207,0.416,0
0.392,0.598,0.01,0.45,0.474,0
0.226,0.542,0.232,0.303,0.334,0
0.183,0.752,0.065,0.122,0.616,1
0.429,0.018,0.553,0.434,0.405,0
0.492,0.266,0.243,0.535,0.339,0
0.355,0.624,0.02,0.425,0.411,0
0.702,0.164,0.134,0.437,0.328,0
0.598,0.231,0.171,0.157,0.348,0
0.682,0.14,0.178,0.337,0.448,0
0.485,0.36,0.154,0.491,0.391,0
0.166,0.747,0.087,0.389,0.298,1
0.19,0.035,0.775,0.289,0.253,2
0.103,0.618,0.28,0.131,0.31,2
0.469,0.266,0.265,0.341,0.513,0
0.262,0.62,0.118,0.402,0.464,2
0.148,0.723,0.128,0.346,0.498,0
0.549,0.253,0.198,0.416,0.304,0
0.346,0.534,0.12,0.153,0.371,1
0.8,0.039,0.162,0.317,0.435,0
0.571,0.391,0.038,0.312,0.605,1
