@RELATION rabc_features

@ATTRIBUTE task_id NUMERIC
@ATTRIBUTE child_feature1 NUMERIC
@ATTRIBUTE child_feature2 NUMERIC
@ATTRIBUTE child_feature3 NUMERIC
@ATTRIBUTE child_feature4 NUMERIC
@ATTRIBUTE child_feature5 NUMERIC
@ATTRIBUTE child_feature6 NUMERIC
@ATTRIBUTE child_feature7 NUMERIC
@ATTRIBUTE child_feature8 NUMERIC
@ATTRIBUTE child_feature9 NUMERIC
@ATTRIBUTE child_feature10 NUMERIC
@ATTRIBUTE child_feature11 NUMERIC
@ATTRIBUTE child_feature12 NUMERIC
@ATTRIBUTE child_feature13 NUMERIC
@ATTRIBUTE child_feature14 NUMERIC
@ATTRIBUTE child_feature15 NUMERIC
@ATTRIBUTE child_feature16 NUMERIC
@ATTRIBUTE child_feature17 NUMERIC
@ATTRIBUTE child_feature18 NUMERIC
@ATTRIBUTE joint_feature1 NUMERIC
@ATTRIBUTE joint_feature2 NUMERIC
@ATTRIBUTE class {0,1,2}

@DATA
3.000000000000000000e+00,4.000000000000000000e+00,3.128359492582240275e-02,4.159353927763163039e-01,5.016753944487497563e-01,2.928556659999999923e+00,2.947845681999999856e-01,9.452462939653085393e-04,1.073740860686771548e+00,4.641024726999999572e+00,8.841177464999999680e-02,-1.476166857069924621e-01,3.374720010876681164e-01,1.951675479399999968e+00,8.393067657000000126e-02,-4.783868048394170069e-02,2.762885728160510007e-02,1.107874560499999994e+00,-7.987647941999999335e-03,1.528856047353051695e+00,0.000000000000000000e+00,2
5.000000000000000000e+00,2.000000000000000000e+00,1.571389867244649130e-02,-2.836285042106895804e-01,1.952217775530728838e+00,3.906563991999999708e+00,4.455382114499999990e-01,1.078526074146896940e+00,3.149452608523771180e-01,2.910114593799999927e+00,9.846658197500000043e-01,1.175914331300000448e+00,2.630403748122353669e+00,3.914139656499999731e+00,-1.523418109499999895e-01,8.444101369603451701e-02,2.188538076949413710e-03,1.901644762100000163e-01,7.207998254000000382e-02,1.278908497166345359e+00,1.000000000000000000e+00,1
5.000000000000000000e+00,1.000000000000000000e+00,5.819521178637200587e-02,-2.130944644145316702e-01,1.935235378597620404e+00,5.643106118700000451e+00,1.556255667499999995e-01,-1.020131078140506242e-01,1.181243827253602996e+00,4.419369845000000296e+00,-1.393159426500000242e-01,8.447449506016003222e-07,1.000000250555919568e+00,4.023518644000000144e+00,2.304394372000000135e-01,-2.571930801956030864e-07,4.974403204641502166e-03,2.159315253999999906e-01,3.480881130999999816e-03,9.407305797362849331e-01,1.000000000000000000e+00,1
3.000000000000000000e+00,6.000000000000000000e+00,4.881796690307328712e-02,2.003511135135351284e-01,1.190544688083542191e+00,4.217031461000000370e+00,4.093491131000000227e-02,-1.591698748685545228e-01,8.695408116116443153e-01,3.776796172000000062e+00,-1.451823056000000056e-01,-2.820494080440471008e-01,6.145895816235128484e-01,3.266799594000000084e+00,-2.775886109999999851e-01,-5.708688100248113934e-02,4.589926721139324373e-02,7.221573740000000186e-01,3.140385905000000338e-02,1.390466798603184007e+00,1.000000000000000000e+00,1
3.000000000000000000e+00,2.000000000000000000e+00,1.454841713221601517e-02,3.431692547927998604e-01,4.935195770785169578e-02,6.954959267999999417e-01,2.301441736000000016e-01,-5.141263665111761583e-01,3.822130638291295068e-01,1.931888494699999903e+00,-4.320797965000000018e-01,-6.771362611519994301e-01,3.099903063427866812e-02,5.457446968999999370e-01,-6.539703396999999585e-01,-1.943968596647437375e-01,1.217488930682251481e-02,4.295473336800000319e-01,-2.086567715000000045e-01,1.412162025248056230e+00,1.000000000000000000e+00,1
3.000000000000000000e+00,4.000000000000000000e+00,4.323843416370106579e-02,3.827270575460442412e-07,9.999995585802745612e-01,3.010353185000000042e+00,-7.514391379000000259e-02,1.215439309690132605e-06,1.000000233528687055e+00,5.910177687000000013e+00,-4.383238795999999660e-02,-2.070588573452089779e-07,1.000000199747972385e+00,5.373506617799999496e+00,-1.979537426999999905e-01,2.098647967503820225e-07,3.177778484846811857e-02,8.248887685000000358e-01,5.859514062499999662e-03,1.847381420366405180e+00,1.000000000000000000e+00,1
1.000000000000000000e+00,2.000000000000000000e+00,7.958387516254876726e-01,-9.127508894279566520e-02,1.010216867010281350e+00,3.438597961999999786e+00,-1.050167327999999983e-01,2.314244835904620545e-01,1.228736039934540170e+00,5.536044253000000026e+00,-3.965173408000000066e-02,4.248400612419749311e-01,2.206808862977679198e+00,7.164309980999999716e+00,-3.804937568499999756e-01,1.614117691200329385e-01,1.683014201588540759e-01,1.397787696700000026e+00,-6.100960702499999555e-02,1.257211323121024904e+00,2.000000000000000000e+00,2
2.000000000000000000e+00,1.200000000000000000e+01,2.819508721965112152e-01,-6.937406477007718175e-02,8.351960160924825072e-01,3.888483176999999902e+00,-1.990949156500000095e-01,4.339508264724047798e-02,9.764722291397048837e-01,5.282432675999999994e+00,-1.190889319000000002e-01,-1.794405723725994439e-01,5.093701097727584282e-01,4.544542964999999768e+00,-3.076220766499999648e-01,-5.757764808315592175e-02,3.092196555836065550e-02,1.966778564299999754e+00,-9.990145290999999372e-02,1.429671023046165557e+00,3.000000000000000000e+00,2
3.000000000000000000e+00,2.000000000000000000e+00,2.077393075356415500e-02,-9.671515241306005706e-01,6.863450297958597623e-01,2.083785939099999762e+00,-1.476351393000000067e+00,-5.546989352959414976e-01,4.772568491827143267e-01,3.494037355999999761e+00,-6.021720473999999657e-01,-5.054596547000000939e-01,1.232595164407830946e-32,0.000000000000000000e+00,-5.054596546999999829e-01,-1.515991505000000295e-01,7.703719777548943412e-34,0.000000000000000000e+00,-1.515991505000000017e-01,1.210495032117310910e+00,0.000000000000000000e+00,2
2.000000000000000000e+00,1.000000000000000000e+00,2.435653826222145338e-02,-8.868220672837262564e-01,1.254478668734266389e+00,4.175038376999999912e+00,-1.313144381000000083e+00,1.219584269766666340e+00,1.785356411651117803e-01,1.842278496899999896e+00,1.322485726000000028e+00,1.279972565480836710e+00,3.961754947994196585e-01,2.223622721379999945e+00,1.428821281999999915e+00,3.521496561475177534e-01,5.007415554204517651e-03,3.089107356000000415e-01,3.668213323999999775e-01,1.473187175581034625e+00,1.000000000000000000e+00,1
3.000000000000000000e+00,1.000000000000000000e+00,9.059463020919124310e-03,-1.110952871303090700e-01,3.865361502274242134e-02,6.212022001000000460e-01,-2.779344088999999990e-02,4.714858644545495692e-03,5.206076978744090811e-01,2.624264349199999735e+00,2.211370706999999936e-01,-6.811520138236367705e-01,6.175344325780193983e-04,1.347650134999999194e-01,-6.749002144000000314e-01,-2.801817694818179993e-01,4.148894510830007570e-06,1.156837750000000442e-02,-2.796756927999999864e-01,9.978160678865165556e-01,0.000000000000000000e+00,1
3.000000000000000000e+00,5.000000000000000000e+00,2.181603773584905523e-02,-1.419228829080310077e-07,1.000000140919657055e+00,3.280109213000000246e+00,4.631883206500000405e-01,5.853241629621324291e-08,1.000000074577184206e+00,3.928151152999999951e+00,-1.709481061800000121e-03,-3.530974412197413505e-07,1.000000704256216677e+00,2.752254796999999975e+00,-1.764186870499999948e-01,-1.750724820047887759e-07,1.866337699974148640e-02,5.992790607000000325e-01,5.333618341000000151e-02,1.672504744986524905e+00,0.000000000000000000e+00,2
3.000000000000000000e+00,2.000000000000000000e+00,6.730347349177331351e-01,-3.051909815726377984e-01,7.076663280070457640e-01,5.128302023999999903e+00,-4.092402501999999886e-01,-1.174669485407730529e-01,8.191522799315467118e-01,5.059757861999999662e+00,-5.313471682000000529e-01,1.946995315726671727e-01,1.247423756188801525e+00,6.616946142999999836e+00,-2.682017238000000137e-01,7.540600596193480776e-02,1.007128564222707634e-01,3.026223817199999999e+00,1.589896692000000028e-02,1.798074087082604411e+00,6.000000000000000000e+00,1
2.000000000000000000e+00,9.000000000000000000e+00,2.995857068876229823e-01,-1.254104089715865067e-01,1.094739163957222150e+00,4.570261429000000319e+00,1.722738273000000084e-02,2.211198086542257302e-01,1.214506463853739060e+00,4.780079742999999937e+00,3.469960569000000161e-01,7.322150769874297138e-02,6.536200964808823732e-01,4.995146876999999819e+00,-2.609311778999999776e-01,3.215007014795354806e-02,3.878277015303798619e-02,1.148786466100000014e+00,-5.393871140000000043e-03,9.828033981851711509e-01,8.000000000000000000e+00,1
3.000000000000000000e+00,1.900000000000000000e+01,1.406840422439686045e-01,4.160123780267689815e-03,1.009042089855209268e+00,4.650897214000000446e+00,1.872852103500000087e-02,-1.542755123226253189e-01,8.327956110131948808e-01,3.718338648000000024e+00,-8.451681145499999326e-02,2.149620631336109366e-01,1.380738796080197783e+00,7.387719052000000453e+00,2.440460033999999889e-01,8.136417100547937986e-02,5.906847772155063986e-02,1.774154744800000127e+00,9.069862311500000163e-02,1.696336622740361788e+00,0.000000000000000000e+00,2
1.000000000000000000e+00,2.000000000000000000e+00,3.540669856459330300e-01,2.942173093202297141e-01,7.566476462248655777e-01,3.462565665999999709e+00,3.345290924499999541e-01,-4.875636948997304904e-02,8.907635408455749637e-01,4.074633474000000533e+00,2.075173104900000093e-02,-3.940157842451965653e-01,9.839259399336370837e-01,5.825727505999999778e+00,-7.156297163500000558e-01,-9.081695331656819414e-02,6.452126562911350213e-03,4.903866247999999484e-01,-8.380355276999999770e-02,1.366747290154976202e+00,0.000000000000000000e+00,1
3.000000000000000000e+00,1.300000000000000000e+01,2.173478315210598810e-01,-1.100497314577654900e-01,1.208691670127526319e+00,3.668830380000000169e+00,9.933056563000000616e-02,-6.431314479338798296e-02,8.652208698289602928e-01,5.572208818000000008e+00,-1.538922118999999922e-01,8.727172668317743909e-02,9.757006147369146065e-01,6.124497933000000671e+00,-8.288719908000000136e-02,-9.713902523515749801e-03,2.313242634992488875e-02,8.048066875999999592e-01,3.134796237999999940e-03,1.315026578678968550e+00,1.000000000000000000e+00,1
5.000000000000000000e+00,3.000000000000000000e+00,4.740313272877164086e-01,2.626024277558835496e-01,5.576481124192512739e-01,3.578907345000000184e+00,2.555529581500000091e-01,3.123756114295062614e-01,9.593991249690116963e-01,5.320114206999999595e+00,3.420470810500000347e-01,-9.863736199495846957e-02,1.661897924139880689e-01,2.273613365000000108e+00,-1.006359372750000036e-01,-1.433021155207444240e-02,9.023794106192912015e-03,4.475444095999999705e-01,-1.491640543500000020e-02,8.405938808251297578e-01,5.000000000000000000e+00,1
3.000000000000000000e+00,3.000000000000000000e+00,2.956167176350662715e-02,5.878880831598879420e-01,3.892408984495445146e-01,3.154173757699999747e+00,5.418020560500000915e-01,-1.041729086228075030e+00,5.382955526442869676e-01,3.451375122099999970e+00,-1.117828115500000052e+00,-2.089384551171600546e-01,4.678814500989894598e-01,3.485539055000000275e+00,-3.012368468000000132e-01,1.278994743661110711e-01,1.700989927713989630e-02,6.804575044999999767e-01,1.587534669000000009e-01,1.934819758056345318e+00,1.000000000000000000e+00,1
5.000000000000000000e+00,3.000000000000000000e+00,1.168091168091168058e-01,3.282073418656253350e-01,7.139287722234987088e-01,4.101455865000000145e+00,3.516678202999999892e-01,5.605054651101317731e-01,6.939802096038242274e-01,4.233630542000000219e+00,6.075693837000000208e-01,-2.177931469225264371e-01,1.243927449249339512e+00,1.004504972600000023e+01,-5.915609705500000093e-01,-1.309822950302845512e-01,2.210233897014667048e-02,6.719154675999999826e-01,-1.186012443499999958e-01,2.067528312812675129e+00,3.000000000000000000e+00,2
1.000000000000000000e+00,2.000000000000000000e+00,2.288461538461538380e-01,4.870634535794577946e-01,3.837137167688222106e-01,2.048427554199999889e+00,5.063029465999999701e-01,2.378778319840212652e-01,1.163802728533956943e+00,5.008058485000000282e+00,2.737104888499999888e-01,-2.405551707818992524e-01,2.549501236786430036e-01,2.309811011999999941e+00,-3.726271279999999742e-01,5.285712061508322096e-02,1.169610203538503854e-02,3.542914891699999735e-01,2.839336845999999859e-02,1.700259786795664141e+00,1.000000000000000000e+00,2
2.000000000000000000e+00,1.000000000000000000e+00,8.893539105414596108e-03,-1.997540434852941749e+00,4.043146864586254083e-05,2.138815500000013081e-02,-1.997540434999999892e+00,-1.193124967426470784e+00,7.933275614421327060e-02,9.728549566999999954e-01,-1.187488349000000110e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.728786616421308819e-01,0.000000000000000000e+00,1
