@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.733,0.168,0.099,0.38,0.4,1
0.252,0.638,0.11,0.152,0.417,2
0.071,0.71,0.219,0.203,0.323,1
0.232,0.642,0.126,0.178,0.277,1
0.998,0.001,0.001,0.807,0.127,0
0.187,0.799,0.014,0.194,0.556,0
0,0.958,0.042,0.445,0.367,0
0.005,0.641,0.355,0.173,0.415,0
0.891,0.108,0.001,0.147,0.203,0
0.981,0.014,0.006,0.82,0.122,0
0.481,0.383,0.136,0.397,0.426,0
0.402,0.351,0.246,0.15,0.353,1
0.8,0.101,0.099,0.256,0.295,2
0.036,0.934,0.03,0.124,0.184,1
0.2,0.356,0.444,0.668,0.16,0
0.667,0.209,0.124,0.471,0.355,2
0.47,0.505,0.024,0.525,0.294,0
0.688,0.187,0.125,0.224,0.313,1
0.003,0.896,0.101,0.185,0.199,2
0.095,0.093,0.812,0.72,0.135,1
0.263,0.683,0.054,0.344,0.465,1
0.078,0.221,0.701,0.283,0.409,2
0.877,0.091,0.032,0.167,0.412,1
0.261,0.708,0.031,0.142,0.269,0
0.8,0.192,0.008,0.374,0.252,0
0.025,0.453,0.522,0.479,0.346,2
0.807,0.181,0.012,0.144,0.534,0
0.915,0.039,0.046,0.189,0.308,0
0.063,0.033,0.904,0.193,0.22,2
0.822,0.055,0.123,0.466,0.224,0
0.289,0.652,0.06,0.307,0.478,0
0.957,0.04,0.002,0.15,0.461,0
0.593,0.301,0.106,0.188,0.314,0
0.162,0.776,0.062,0.127,0.194,0
0.928,0.026,0.046,0.821,0.101,0
0.384,0.296,0.32,0.699,0.23,0
0.396,0.556,0.048,0.696,0.231,0
0.948,0.045,0.007,0.342,0.298,0
0.157,0.731,0.113,0.18,0.229,0
0.815,0.02,0.164,0.911,0.062,0
0.546,0.379,0.076,0.658,0.259,0
0.281,0.364,0.355,0.151,0.385,1
0.439,0.052,0.509,0.143,0.286,0
0.011,0.902,0.087,0.127,0.197,0
0.813,0.046,0.142,0.729,0.129,0
0.113,0.373,0.514,0.564,0.304,0
0.006,0.811,0.182,0.269,0.453,1
0.554,0.174,0.272,0.202,0.4,0
0.136,0.758,0.106,0.101,0.627,1
0.351,0.138,0.511,0.517,0.294,0
0.542,0.399,0.059,0.579,0.298,0
0.293,0.567,0.14,0.235,0.591,1
0.457,0.491,0.052,0.196,0.483,0
0.038,0.872,0.09,0.16,0.352,0
0.33,0.265,0.405,0.37,0.36,0
0.516,0.399,0.085,0.66,0.243,0
0.275,0.576,0.148,0.612,0.207,0
0.619,0.133,0.248,0.308,0.291,0
0.318,0.601,0.081,0.178,0.231,0
0.826,0.041,0.134,0.361,0.263,0
0.301,0.53,0.168,0.506,0.352,0
0.544,0.399,0.057,0.494,0.296,1
0.937,0.055,0.008,0.234,0.431,0
0.225,0.544,0.231,0.11,0.629,0
0.565,0.283,0.152,0.544,0.234,0
0.656,0.22,0.124,0.466,0.368,0
0.059,0.516,0.424,0.652,0.22,0
0.799,0.021,0.18,0.249,0.376,0
0.585,0.331,0.084,0.214,0.221,0
0.718,0.029,0.253,0.759,0.116,0
0.14,0.783,0.078,0.214,0.486,0
0.037,0.576,0.387,0.428,0.351,0
0.99,0,0.01,0.326,0.344,0
0.309,0.643,0.048,0.168,0.206,0
0.017,0.029,0.954,0.702,0.144,0
0.651,0.28,0.069,0.377,0.411,0
0.079,0.645,0.276,0.151,0.462,0
0.28,0.361,0.359,0.191,0.356,1
0.033,0.699,0.267,0.196,0.237,2
0.58,0.168,0.252,0.226,0.329,0
0.368,0.486,0.147,0.59,0.289,1
0.022,0.501,0.477,0.375,0.317,0
0.845,0.071,0.084,0.152,0.419,0
0.415,0.558,0.027,0.158,0.29,0
0.427,0.227,0.346,0.53,0.226,0
0.058,0.846,0.096,0.398,0.438,0
0.028,0.517,0.455,0.772,0.127,1
0.879,0.032,0.089,0.2,0.405,0
0.16,0.766,0.074,0.188,0.219,0
0.926,0.014,0.059,0.665,0.157,0
0.062,0.756,0.181,0.395,0.409,0
0.107,0.734,0.159,0.453,0.383,0
0.019,0.552,0.429,0.219,0.415,0
0.242,0.697,0.061,0.168,0.28,0
0.75,0.01,0.241,0.933,0.042,0
0.032,0.83,0.138,0.3,0.468,0
0.03,0.764,0.207,0.236,0.432,1
0.002,0.907,0.091,0.192,0.512,0
0.052,0.843,0.106,0.203,0.37,0
0.561,0.198,0.241,0.572,0.246,0
0.122,0.291,0.587,0.316,0.475,0
0.696,0.234,0.07,0.65,0.228,0
0.622,0.256,0.121,0.19,0.382,0
0.074,0.867,0.06,0.176,0.222,0
0.284,0.163,0.553,0.805,0.103,0
0.082,0.683,0.235,0.419,0.374,0
0.049,0.796,0.155,0.469,0.339,0
0.918,0.032,0.049,0.233,0.382,0
0.265,0.675,0.06,0.172,0.607,1
0.661,0.034,0.305,0.462,0.232,0
0.183,0.717,0.1,0.218,0.464,0
0.782,0.172,0.046,0.633,0.218,0
0.838,0.052,0.109,0.221,0.337,0
0.229,0.736,0.034,0.241,0.223,0
0.871,0.032,0.097,0.717,0.147,0
0.817,0.148,0.034,0.606,0.295,0
0.266,0.512,0.222,0.532,0.309,0
0.054,0.102,0.844,0.232,0.264,2
0.226,0.693,0.082,0.174,0.21,1
0.91,0.03,0.061,0.744,0.125,0
0.108,0.823,0.069,0.602,0.278,0
0.062,0.588,0.349,0.651,0.273,0
0.291,0.303,0.406,0.27,0.406,0
0.192,0.737,0.071,0.184,0.214,0
0.508,0.134,0.357,0.587,0.19,0
0.431,0.528,0.041,0.725,0.212,0
0.388,0.541,0.07,0.603,0.293,1
0.337,0.423,0.241,0.245,0.414,0
0.944,0.047,0.009,0.349,0.21,0
0.293,0.624,0.083,0.146,0.31,0
0.466,0.477,0.057,0.388,0.393,1
0.086,0.843,0.071,0.295,0.45,0
0.187,0.351,0.462,0.275,0.283,0
0.072,0.834,0.094,0.02,0.936,1
0.487,0.386,0.128,0.658,0.168,0
0.232,0.644,0.124,0.282,0.473,1
0.758,0.237,0.005,0.856,0.108,0
0.874,0.065,0.061,0.287,0.363,0
0.356,0.617,0.027,0.147,0.202,0
0.831,0.018,0.151,0.83,0.09,0
0.448,0.458,0.094,0.392,0.398,0
0.438,0.525,0.037,0.277,0.462,0
0.108,0.843,0.049,0.182,0.5,0
0.165,0.781,0.055,0.197,0.286,1
0.995,0.002,0.002,0.863,0.087,0
0.109,0.844,0.047,0.45,0.409,0
0.073,0.438,0.489,0.894,0.075,0
0.568,0.088,0.344,0.254,0.292,0
0.628,0.268,0.104,0.201,0.258,0
0.003,0.086,0.912,0.855,0.092,0
0.683,0.301,0.016,0.386,0.418,0
0.117,0.674,0.209,0.513,0.325,0
0.077,0.607,0.316,0.23,0.311,0
0.719,0.258,0.024,0.16,0.215,0
0.838,0.053,0.109,0.365,0.3,0
0.486,0.417,0.097,0.51,0.354,0
0.03,0.68,0.29,0.564,0.253,0
0.361,0.241,0.397,0.04,0.897,0
0.347,0.568,0.085,0.138,0.648,0
0.951,0.006,0.044,0.641,0.181,0
0.044,0.859,0.096,0.266,0.46,0
0.058,0.824,0.118,0.136,0.618,0
0.75,0.146,0.103,0.296,0.411,0
0.494,0.485,0.021,0.255,0.216,0
0.409,0.128,0.464,0.867,0.08,0
0.13,0.822,0.048,0.342,0.48,1
0.262,0.575,0.163,0.498,0.312,0
0.58,0.191,0.229,0.23,0.362,0
0.464,0.502,0.034,0.194,0.206,1
0.886,0.079,0.035,0.236,0.292,0
0.276,0.667,0.057,0.332,0.454,0
0.137,0.493,0.369,0.786,0.159,0
0.942,0.03,0.028,0.222,0.368,0
0.748,0.2,0.052,0.201,0.225,0
0.6,0.124,0.275,0.481,0.294,0
0.001,0.931,0.068,0.359,0.44,0
0.658,0.333,0.009,0.515,0.375,0
0.807,0.117,0.076,0.235,0.306,0
0.684,0.281,0.035,0.168,0.224,0
0.555,0.1,0.345,0.601,0.245,0
0.289,0.637,0.074,0.57,0.311,0
0.003,0.842,0.155,0.417,0.31,1
0.042,0.053,0.905,0.214,0.231,2
0.055,0.446,0.499,0.159,0.204,2
0.826,0.065,0.109,0.946,0.037,0
0.156,0.614,0.23,0.527,0.326,2
0.541,0.31,0.149,0.969,0.025,0
0.506,0.271,0.224,0.235,0.296,0
0.662,0.287,0.051,0.227,0.224,0
0.847,0.059,0.093,0.515,0.222,0
0.145,0.745,0.11,0.406,0.41,0
0.733,0.196,0.072,0.943,0.043,0
0.353,0.523,0.124,0.238,0.34,0
0.616,0.333,0.051,0.17,0.235,0
0.735,0.133,0.132,0.644,0.166,0
0.897,0.057,0.046,0.523,0.347,0
0.139,0.695,0.166,0.283,0.408,0
0.714,0.141,0.145,0.26,0.383,0
0.007,0.754,0.239,0.167,0.211,1
0.929,0.017,0.054,0.535,0.319,0
0.522,0.424,0.055,0.464,0.37,0
0.143,0.685,0.172,0.13,0.651,0
0.489,0.495,0.016,0.13,0.65,0
0.059,0.911,0.03,0.129,0.636,0
0.622,0.316,0.062,0.129,0.648,0
0.608,0.201,0.191,0.551,0.32,0
0.318,0.64,0.042,0.735,0.215,0
0.76,0.192,0.048,0.554,0.264,0
0.595,0.352,0.053,0.13,0.21,0
0.987,0.001,0.012,0.729,0.164,0
0.148,0.818,0.035,0.044,0.931,1
0.93,0.065,0.005,0.141,0.577,0
0.387,0.516,0.097,0.187,0.571,1
0.442,0.506,0.052,0.138,0.244,0
0.848,0.031,0.121,0.682,0.16,0
0.116,0.142,0.741,0.295,0.294,0
0.314,0.676,0.01,0.641,0.279,0
0.524,0.33,0.146,0.294,0.313,0
0.149,0.783,0.068,0.135,0.561,1
0.207,0.02,0.774,0.901,0.067,0
0.086,0.483,0.431,0.479,0.374,0
0.881,0.117,0.002,0.536,0.296,0
0.924,0.043,0.033,0.416,0.345,0
0.144,0.54,0.316,0.235,0.22,0
0.465,0.253,0.282,0.769,0.126,0
0.507,0.356,0.137,0.59,0.293,0
0.1,0.809,0.091,0.259,0.392,1
0.391,0.033,0.576,0.183,0.341,2
0.02,0.724,0.256,0.146,0.209,2
0.43,0.26,0.311,0.319,0.424,0
0.129,0.713,0.158,0.381,0.411,2
0.589,0.355,0.056,0.619,0.234,0
0.411,0.357,0.233,0.463,0.295,0
0.165,0.723,0.111,0.121,0.686,1
0.975,0.005,0.02,0.754,0.123,0
0.698,0.274,0.028,0.332,0.471,1
